block,spec,idx,decision,score,feedback_mean_R,upgrade,actual_R,feedback_n
2026Q1,MEAN_FB360,6099,2026-03-18 20:00:00,0.0737850253010775,0.6066668652750572,1,2.2322510754045286,51
2026Q1,MEAN_FB360,6104,2026-03-19 16:00:00,0.2082890749283443,0.5452641042702665,1,-0.1302576868402299,50
2026Q1,MEAN_FB360,6105,2026-03-19 20:00:00,0.2639433961980775,0.5452641042702665,1,-0.1818951555432956,50
2026Q1,MEAN_FB360,6110,2026-03-20 16:00:00,-0.1347014,0.5956416850357557,0,1.370620514985231,51
2026Q1,MEAN_FB360,6111,2026-03-20 20:00:00,-0.0341729449870048,0.5956416850357557,0,0.9780471821756276,51
2026Q1,MEAN_FB360,6113,2026-03-23 08:00:00,-0.0864178877691252,0.5956416850357557,0,-0.5351716121198244,51
2026Q1,MEAN_FB360,6118,2026-03-24 04:00:00,-0.1352898195952458,0.5956416850357557,0,-0.7196410079392505,51
2026Q1,MEAN_FB360,6119,2026-03-24 08:00:00,-0.25870577,0.5956416850357557,0,-0.7825871632329654,51
2026Q1,MEAN_FB360,6123,2026-03-25 00:00:00,0.13817541,0.5956416850357557,1,0.7996190858059442,51
2026Q1,MEAN_FB360,6131,2026-03-26 08:00:00,-0.1178437715078221,0.5995643273582593,0,0.206279733587062,52
2026Q1,MEAN_FB360,6136,2026-03-27 04:00:00,-0.04451086,0.5972120572517541,0,0.2094604805803348,51
2026Q1,MEAN_FB360,6140,2026-03-27 20:00:00,0.05458755,0.6291562983967891,1,-0.6618451440379255,50
2026Q1,MEAN_FB360,6142,2026-03-30 08:00:00,0.021637646,0.6038425446235595,1,0.2249480789200407,51
2026Q1,MEAN_FB360,6147,2026-03-31 04:00:00,0.07301182,0.5915493019470357,1,2.3024453024452973,51
2026Q1,MEAN_FB360,6148,2026-03-31 08:00:00,0.20724298,0.5915493019470357,1,1.3241126070991498,51
2026Q1,EV_FB180,5790,2026-01-02 12:00:00,0.2333837204544063,0.14204067315559404,1,-1.0,35
2026Q1,EV_FB180,5796,2026-01-05 16:00:00,0.0088057724473674,0.10968467209900734,1,0.8519034554227453,34
2026Q1,EV_FB180,5802,2026-01-06 16:00:00,0.0666060633313943,0.19942976687239378,1,-0.1044905008635223,33
2026Q1,EV_FB180,5805,2026-01-07 04:00:00,-0.0915965324752122,0.21443825332808497,0,0.1897856242118714,32
2026Q1,EV_FB180,5806,2026-01-07 08:00:00,-0.1002327636913931,0.20477374562530898,0,-0.1108936725375143,33
2026Q1,EV_FB180,5810,2026-01-08 00:00:00,0.1190575327063702,0.20477374562530898,1,-0.3077990563419435,33
2026Q1,EV_FB180,5812,2026-01-08 08:00:00,-0.0571979398424021,0.18969807497921332,0,-0.9240568348848508,34
2026Q1,EV_FB180,5816,2026-01-09 00:00:00,0.284103225048062,0.14187286978042218,1,-0.2000976085895461,33
2026Q1,EV_FB180,5817,2026-01-09 04:00:00,-0.0293190544989596,0.14187286978042218,0,-0.0221826269673442,33
2026Q1,EV_FB180,5819,2026-01-09 12:00:00,1.399563098876108,0.13181491453424665,1,10.023938223938396,34
2026Q1,EV_FB180,5828,2026-01-13 04:00:00,-0.0761570976052736,0.4914350818175258,0,-1.0,32
2026Q1,EV_FB180,5831,2026-01-13 16:00:00,-0.0428178009326135,0.49057043949838963,0,-1.0,31
2026Q1,EV_FB180,5832,2026-01-13 20:00:00,0.118543744080887,0.49057043949838963,1,-1.0,31
2026Q1,EV_FB180,5833,2026-01-14 00:00:00,0.0702690065266787,0.443990113264065,1,-0.6691973969631198,32
2026Q1,EV_FB180,5834,2026-01-14 04:00:00,0.3050615854365308,0.443990113264065,1,-0.1096721974908956,32
2026Q1,EV_FB180,5839,2026-01-15 00:00:00,0.1101650276325971,0.43723678878775957,1,-1.0,33
2026Q1,EV_FB180,5841,2026-01-15 08:00:00,-0.1294751248364873,0.39496511852929606,0,-0.4610458911419409,34
2026Q1,EV_FB180,5842,2026-01-15 12:00:00,0.1501648203400374,0.39496511852929606,1,-0.7720915448188155,34
2026Q1,EV_FB180,5844,2026-01-15 20:00:00,0.0117540996099091,0.36162064243363573,1,-0.4669009958992346,35
2026Q1,EV_FB180,5854,2026-01-19 16:00:00,0.1405203139670724,0.33860615247994486,1,0.1493945795173661,36
2026Q1,EV_FB180,5858,2026-01-20 08:00:00,0.1811493721541848,0.3705337796887606,1,2.0292727272727213,36
2026Q1,EV_FB180,5865,2026-01-21 12:00:00,0.238449210577955,0.3886813129786176,1,-0.3898680446052437,34
2026Q1,EV_FB180,5868,2026-01-22 00:00:00,0.0056098042150028,0.4126269256650132,1,0.2716864817261146,36
2026Q1,EV_FB180,5871,2026-01-22 12:00:00,0.1315189861543081,0.4435657534579808,1,1.9791020070349823,35
2026Q1,EV_FB180,5872,2026-01-22 16:00:00,0.0793099515298371,0.43879132924320674,1,10.667605515294923,36
2026Q1,EV_FB180,5876,2026-01-23 08:00:00,0.228863124786352,0.4798996529358697,1,-0.5284312063186364,35
2026Q1,EV_FB180,5877,2026-01-23 12:00:00,0.0260806229758377,0.4798996529358697,1,-1.0,35
2026Q1,EV_FB180,5884,2026-01-26 20:00:00,0.2650147860374506,0.7436832675991241,1,-1.0,38
2026Q1,EV_FB180,5885,2026-01-27 00:00:00,0.0991908533545576,0.7436832675991241,1,-0.7597466419132897,38
2026Q1,EV_FB180,5900,2026-01-29 12:00:00,0.271668734980052,0.711490916894481,1,-0.0315708313175991,33
2026Q1,EV_FB180,5901,2026-01-29 16:00:00,0.0780727513171685,0.7428532686633489,1,9.473969375736203,32
2026Q1,EV_FB180,5902,2026-01-29 20:00:00,-0.1492137028327945,0.7193858716942293,0,3.0270478390605486,33
2026Q1,EV_FB180,5904,2026-01-30 04:00:00,0.1883783776232781,0.748861413561896,1,4.267700743799791,32
2026Q1,EV_FB180,5908,2026-01-30 20:00:00,-0.0943716461956079,0.8408740315205325,0,0.4158025486381254,30
2026Q1,EV_FB180,5921,2026-02-04 04:00:00,0.2261196079060988,1.3862415086659066,1,0.0448057813911447,29
2026Q1,EV_FB180,5926,2026-02-05 00:00:00,-0.1448232352716373,1.0920670118597544,0,0.2320245398772988,29
2026Q1,EV_FB180,5927,2026-02-05 04:00:00,-0.016771466993518,1.0920670118597544,0,-1.0,29
2026Q1,EV_FB180,5929,2026-02-05 12:00:00,0.0510035472829448,1.0891389343219955,1,-0.1191282607760135,28
2026Q1,EV_FB180,5931,2026-02-05 20:00:00,-0.0843996295078661,1.0891389343219955,0,-1.0,28
2026Q1,EV_FB180,5933,2026-02-06 04:00:00,-0.1250666878632701,1.0474745482841332,0,-1.0,29
2026Q1,EV_FB180,5940,2026-02-09 12:00:00,0.014984492772945,1.0918280139474668,1,-0.0181999945970009,28
2026Q1,EV_FB180,5942,2026-02-09 20:00:00,0.0820777626026693,1.0535511860666231,1,-0.2096547414466494,29
2026Q1,EV_FB180,5943,2026-02-10 00:00:00,0.2673922337480422,1.0535511860666231,1,-1.0,29
2026Q1,EV_FB180,5946,2026-02-10 12:00:00,0.5596104825265978,0.9465590211124328,1,-1.0,31
2026Q1,EV_FB180,5950,2026-02-11 04:00:00,0.4037999814299495,0.8857290517026694,1,0.2313946216385114,32
2026Q1,EV_FB180,5951,2026-02-11 08:00:00,-0.0311349623957885,0.8857290517026694,0,-1.0,32
2026Q1,EV_FB180,5959,2026-02-12 16:00:00,0.735342923274305,0.8844976403384809,1,-1.0,32
2026Q1,EV_FB180,5962,2026-02-13 04:00:00,0.0245264110821356,0.8273916512373148,1,0.1339165545087455,33
2026Q1,EV_FB180,5968,2026-02-16 08:00:00,-0.1460085374707436,0.8844976403384809,0,2.034775510204083,32
2026Q1,EV_FB180,5973,2026-02-17 04:00:00,-0.4580729512124604,0.8620605496849183,0,2.29957382802712,32
2026Q1,EV_FB180,5978,2026-02-18 00:00:00,0.3226244626795832,0.8932396158316422,1,4.399671052631631,31
2026Q1,EV_FB180,5983,2026-02-18 20:00:00,0.1853525511838141,0.8932396158316422,1,-0.2814216478190631,31
2026Q1,EV_FB180,5986,2026-02-19 08:00:00,0.029071472808124,1.003639892247982,1,0.0002621919244706,32
2026Q1,EV_FB180,5990,2026-02-20 00:00:00,0.4777582657547126,0.9732345073896936,1,4.604938271604914,33
2026Q1,EV_FB180,5995,2026-02-20 20:00:00,0.2645537075150751,0.7191257460810014,1,1.1612071580224472,31
2026Q1,EV_FB180,5999,2026-02-23 16:00:00,0.1207812525884286,0.8502740472163152,1,1.2948504983388864,33
2026Q1,EV_FB180,6001,2026-02-24 00:00:00,0.2439993597927383,0.8502740472163152,1,-0.583168891468369,33
2026Q1,EV_FB180,6003,2026-02-24 08:00:00,-0.1238077733329165,0.8220207190002549,0,0.5904334828101596,35
2026Q1,EV_FB180,6007,2026-02-25 00:00:00,-0.0351766039157727,0.875609563676733,0,0.8371531966224469,34
2026Q1,EV_FB180,6012,2026-02-25 20:00:00,0.1522996055473964,0.9546748362332168,1,-1.0,32
2026Q1,EV_FB180,6015,2026-02-26 08:00:00,0.280015992491945,0.9546748362332169,1,-0.2806812879141352,32
2026Q1,EV_FB180,6019,2026-02-27 00:00:00,0.0938292800614955,1.016384064911834,1,-0.1500651647737925,31
2026Q1,EV_FB180,6023,2026-02-27 16:00:00,0.0230494600305699,0.9799325264841581,1,1.6593515223408364,32
2026Q1,EV_FB180,6026,2026-03-02 08:00:00,0.2106725178869972,0.9799325264841581,1,-0.4483975436171272,32
2026Q1,EV_FB180,6028,2026-03-02 16:00:00,0.159083442490881,0.9799325264841581,1,-1.0,32
2026Q1,EV_FB180,6029,2026-03-02 20:00:00,-0.0022291869063528,0.9440139458742405,0,-0.2981032281597691,32
2026Q1,EV_FB180,6031,2026-03-03 04:00:00,0.1265200455566764,0.9241000072558648,1,-0.4074668807707808,34
2026Q1,EV_FB180,6037,2026-03-04 04:00:00,-0.0068349438986218,0.8524311952545854,0,-0.3529841402337216,34
2026Q1,EV_FB180,6041,2026-03-04 20:00:00,-0.1352704066733568,0.8900766267654894,0,-0.4858330766861776,33
2026Q1,EV_FB180,6043,2026-03-05 04:00:00,0.056024096607461,0.9094013187979697,1,-0.1843100189035874,32
2026Q1,EV_FB180,6046,2026-03-05 16:00:00,0.0440057015866671,0.8417946929873894,1,-0.263419323826304,32
2026Q1,EV_FB180,6047,2026-03-05 20:00:00,-0.1146988072717463,0.5248330535581143,0,-0.6599190283400787,31
2026Q1,EV_FB180,6049,2026-03-06 04:00:00,0.173025322007719,0.5248330535581143,1,-0.5834429955736329,31
2026Q1,EV_FB180,6055,2026-03-09 08:00:00,0.0968566627709846,0.5468191466845238,1,0.2533172496984402,31
2026Q1,EV_FB180,6056,2026-03-09 12:00:00,0.0048643309658515,0.5468191466845238,1,-0.625957275292212,31
2026Q1,EV_FB180,6060,2026-03-10 04:00:00,0.2531833679632232,0.5915645214045082,1,0.0296231757786901,31
2026Q1,EV_FB180,6062,2026-03-10 12:00:00,-0.2294738985386774,0.5915645214045082,0,0.089658040831827,31
2026Q1,EV_FB180,6067,2026-03-11 08:00:00,0.4185403686278601,0.5740038543537015,1,-1.0,32
2026Q1,EV_FB180,6074,2026-03-12 12:00:00,0.2786832123810579,0.5263067678581348,1,-0.7265242109390363,33
2026Q1,EV_FB180,6077,2026-03-13 00:00:00,-0.0871436220584104,0.22497501824877514,0,-0.4979608513366871,32
2026Q1,EV_FB180,6078,2026-03-13 04:00:00,0.0277116094729553,0.22497501824877514,1,-0.5002169824967434,32
2026Q1,EV_FB180,6080,2026-03-13 12:00:00,-0.3839595645407115,0.09456451097293594,0,-0.3056555269922758,31
2026Q1,EV_FB180,6081,2026-03-13 16:00:00,0.0487770163851603,0.07597758930200849,1,-1.0,32
2026Q1,EV_FB180,6083,2026-03-16 04:00:00,-0.2518054568392889,0.043372207808008226,0,-0.2023424684622782,33
2026Q1,EV_FB180,6084,2026-03-16 08:00:00,-0.2040607217318464,0.043372207808008226,0,-0.3036124815432483,33
2026Q1,EV_FB180,6086,2026-03-16 16:00:00,0.1048205233340902,0.043372207808008226,1,-0.6756756756756701,33
2026Q1,EV_FB180,6089,2026-03-17 04:00:00,0.2206356290007507,0.022223740646723573,1,-0.4606622516556378,34
2026Q1,EV_FB180,6098,2026-03-18 16:00:00,-0.1112900032777667,0.0073570337924064345,0,1.6445538818076482,34
2026Q1,EV_FB180,6099,2026-03-18 20:00:00,-0.087281307007494,0.0073570337924064345,0,2.2322510754045286,34
2026Q1,EV_FB180,6104,2026-03-19 16:00:00,-0.094883921253493,0.01118992150660094,0,-0.1302576868402299,33
2026Q1,EV_FB180,6105,2026-03-19 20:00:00,-0.114618541184897,0.01118992150660094,0,-0.1818951555432956,33
2026Q1,EV_FB180,6110,2026-03-20 16:00:00,-0.03032817251686,0.01118992150660094,0,1.370620514985231,33
2026Q1,EV_FB180,6111,2026-03-20 20:00:00,-0.0769013204421984,0.01118992150660094,0,0.9780471821756276,33
2026Q1,EV_FB180,6113,2026-03-23 08:00:00,-0.0781180305364074,0.01118992150660094,0,-0.5351716121198244,33
2026Q1,EV_FB180,6118,2026-03-24 04:00:00,-0.0774455368747527,0.05323740485871606,0,-0.7196410079392505,30
2026Q1,EV_FB180,6119,2026-03-24 08:00:00,-0.16644011197136,0.05323740485871606,0,-0.7825871632329654,30
2026Q1,EV_FB180,6123,2026-03-25 00:00:00,0.1934801014960001,0.08955593606074072,1,0.7996190858059442,29
2026Q1,EV_FB180,6131,2026-03-26 08:00:00,-0.1049877010381428,0.109149883100997,0,0.206279733587062,29
2026Q1,EV_FB180,6136,2026-03-27 04:00:00,0.0974768782196103,0.14876237892603267,1,0.2094604805803348,28
2026Q1,EV_FB180,6140,2026-03-27 20:00:00,0.191108968055637,0.15146037628573225,1,-0.6618451440379255,28
2026Q1,EV_FB180,6142,2026-03-30 08:00:00,0.1679495371565736,0.12341535834353715,1,0.2249480789200407,29
2026Q1,EV_FB180,6147,2026-03-31 04:00:00,0.3247022384438687,0.12679978236275394,1,2.3024453024452973,30
2026Q1,EV_FB180,6148,2026-03-31 08:00:00,0.4181005683415633,0.12679978236275394,1,1.3241126070991498,30
2026Q1,EV_FB360,5790,2026-01-02 12:00:00,0.2333837204544063,0.39647731622970833,1,-1.0,72
2026Q1,EV_FB360,5796,2026-01-05 16:00:00,0.0088057724473674,0.3448560529083526,1,0.8519034554227453,71
2026Q1,EV_FB360,5802,2026-01-06 16:00:00,0.0666060633313943,0.3518983779432747,1,-0.1044905008635223,72
2026Q1,EV_FB360,5805,2026-01-07 04:00:00,-0.0915965324752122,0.370939200167828,0,0.1897856242118714,71
2026Q1,EV_FB360,5806,2026-01-07 08:00:00,-0.1002327636913931,0.3643360098757258,0,-0.1108936725375143,72
2026Q1,EV_FB360,5810,2026-01-08 00:00:00,0.1190575327063702,0.3643360098757258,1,-0.3077990563419435,72
2026Q1,EV_FB360,5812,2026-01-08 08:00:00,-0.0571979398424021,0.35512868020151117,0,-0.9240568348848508,73
2026Q1,EV_FB360,5816,2026-01-09 00:00:00,0.284103225048062,0.35742596353699774,1,-0.2000976085895461,71
2026Q1,EV_FB360,5817,2026-01-09 04:00:00,-0.0293190544989596,0.36390496908100756,0,-0.0221826269673442,70
2026Q1,EV_FB360,5819,2026-01-09 12:00:00,1.399563098876108,0.36670197531455273,1,10.023938223938396,70
2026Q1,EV_FB360,5828,2026-01-13 04:00:00,-0.0761570976052736,0.33630018209239315,0,-1.0,66
2026Q1,EV_FB360,5831,2026-01-13 16:00:00,-0.0428178009326135,0.21541044952370134,0,-1.0,63
2026Q1,EV_FB360,5832,2026-01-13 20:00:00,0.118543744080887,0.21541044952370134,1,-1.0,63
2026Q1,EV_FB360,5833,2026-01-14 00:00:00,0.0702690065266787,0.19641966124989352,1,-0.6691973969631198,64
2026Q1,EV_FB360,5834,2026-01-14 04:00:00,0.3050615854365308,0.2023659588526416,1,-0.1096721974908956,63
2026Q1,EV_FB360,5839,2026-01-15 00:00:00,0.1101650276325971,0.19306177990573772,1,-1.0,64
2026Q1,EV_FB360,5841,2026-01-15 08:00:00,-0.1294751248364873,0.17470698329180329,0,-0.4610458911419409,65
2026Q1,EV_FB360,5842,2026-01-15 12:00:00,0.1501648203400374,0.17470698329180329,1,-0.7720915448188155,65
2026Q1,EV_FB360,5844,2026-01-15 20:00:00,0.0117540996099091,0.160361551047703,1,-0.4669009958992346,66
2026Q1,EV_FB360,5854,2026-01-19 16:00:00,0.1405203139670724,0.15848192055611632,1,0.1493945795173661,66
2026Q1,EV_FB360,5858,2026-01-20 08:00:00,0.1811493721541848,0.1583462886003141,1,2.0292727272727213,67
2026Q1,EV_FB360,5865,2026-01-21 12:00:00,0.238449210577955,0.16558771981539747,1,-0.3898680446052437,65
2026Q1,EV_FB360,5868,2026-01-22 00:00:00,0.0056098042150028,0.1851135294129599,1,0.2716864817261146,67
2026Q1,EV_FB360,5871,2026-01-22 12:00:00,0.1315189861543081,0.1851135294129599,1,1.9791020070349823,67
2026Q1,EV_FB360,5872,2026-01-22 16:00:00,0.0793099515298371,0.1863866610646239,1,10.667605515294923,68
2026Q1,EV_FB360,5876,2026-01-23 08:00:00,0.228863124786352,0.2040939246626034,1,-0.5284312063186364,67
2026Q1,EV_FB360,5877,2026-01-23 12:00:00,0.0260806229758377,0.2040939246626034,1,-1.0,67
2026Q1,EV_FB360,5884,2026-01-26 20:00:00,0.2650147860374506,0.3442589260565893,1,-1.0,70
2026Q1,EV_FB360,5885,2026-01-27 00:00:00,0.0991908533545576,0.3253257017459331,1,-0.7597466419132897,71
2026Q1,EV_FB360,5900,2026-01-29 12:00:00,0.271668734980052,0.3246355165885397,1,-0.0315708313175991,69
2026Q1,EV_FB360,5901,2026-01-29 16:00:00,0.0780727513171685,0.3246355165885397,1,9.473969375736203,69
2026Q1,EV_FB360,5902,2026-01-29 20:00:00,-0.1492137028327945,0.31954685447559483,0,3.0270478390605486,70
2026Q1,EV_FB360,5904,2026-01-30 04:00:00,0.1883783776232781,0.31954685447559483,1,4.267700743799791,70
2026Q1,EV_FB360,5908,2026-01-30 20:00:00,-0.0943716461956079,0.31337393336842745,0,0.4158025486381254,68
2026Q1,EV_FB360,5921,2026-02-04 04:00:00,0.2261196079060988,0.5430957975876347,1,0.0448057813911447,67
2026Q1,EV_FB360,5926,2026-02-05 00:00:00,-0.1448232352716373,0.5441651816191139,0,0.2320245398772988,67
2026Q1,EV_FB360,5927,2026-02-05 04:00:00,-0.016771466993518,0.5441651816191139,0,-1.0,67
2026Q1,EV_FB360,5929,2026-02-05 12:00:00,0.0510035472829448,0.5441651816191139,1,-0.1191282607760135,67
2026Q1,EV_FB360,5931,2026-02-05 20:00:00,-0.0843996295078661,0.5441651816191139,0,-1.0,67
2026Q1,EV_FB360,5933,2026-02-06 04:00:00,-0.1250666878632701,0.5474835763542457,0,-1.0,66
2026Q1,EV_FB360,5940,2026-02-09 12:00:00,0.014984492772945,0.5474835763542457,1,-0.0181999945970009,66
2026Q1,EV_FB360,5942,2026-02-09 20:00:00,0.0820777626026693,0.5000480174279363,1,-0.2096547414466494,66
2026Q1,EV_FB360,5943,2026-02-10 00:00:00,0.2673922337480422,0.5000480174279363,1,-1.0,66
2026Q1,EV_FB360,5946,2026-02-10 12:00:00,0.5596104825265978,0.47826796163639806,1,-1.0,67
2026Q1,EV_FB360,5950,2026-02-11 04:00:00,0.4037999814299495,0.47826796163639795,1,0.2313946216385114,67
2026Q1,EV_FB360,5951,2026-02-11 08:00:00,-0.0311349623957885,0.47826796163639795,0,-1.0,67
2026Q1,EV_FB360,5959,2026-02-12 16:00:00,0.735342923274305,0.496646985839958,1,-1.0,67
2026Q1,EV_FB360,5962,2026-02-13 04:00:00,0.0245264110821356,0.47463747134231155,1,0.1339165545087455,68
2026Q1,EV_FB360,5968,2026-02-16 08:00:00,-0.1460085374707436,0.4853515657908733,0,2.034775510204083,66
2026Q1,EV_FB360,5973,2026-02-17 04:00:00,-0.4580729512124604,0.5025321196470663,0,2.29957382802712,66
2026Q1,EV_FB360,5978,2026-02-18 00:00:00,0.3226244626795832,0.5382494015065016,1,4.399671052631631,64
2026Q1,EV_FB360,5983,2026-02-18 20:00:00,0.1853525511838141,0.5382494015065016,1,-0.2814216478190631,64
2026Q1,EV_FB360,5986,2026-02-19 08:00:00,0.029071472808124,0.584336531836798,1,0.0002621919244706,66
2026Q1,EV_FB360,5990,2026-02-20 00:00:00,0.4777582657547126,0.5575536885850578,1,4.604938271604914,66
2026Q1,EV_FB360,5995,2026-02-20 20:00:00,0.2645537075150751,0.5575536885850578,1,1.1612071580224472,66
2026Q1,EV_FB360,5999,2026-02-23 16:00:00,0.1207812525884286,0.6482570632772611,1,1.2948504983388864,66
2026Q1,EV_FB360,6001,2026-02-24 00:00:00,0.2439993597927383,0.6736148642507575,1,-0.583168891468369,65
2026Q1,EV_FB360,6003,2026-02-24 08:00:00,-0.1238077733329165,0.6641290713905934,0,0.5904334828101596,67
2026Q1,EV_FB360,6007,2026-02-25 00:00:00,-0.0351766039157727,0.6663395271130153,0,0.8371531966224469,66
2026Q1,EV_FB360,6012,2026-02-25 20:00:00,0.1522996055473964,0.6919755198378308,1,-1.0,65
2026Q1,EV_FB360,6015,2026-02-26 08:00:00,0.280015992491945,0.6663395271130153,1,-0.2806812879141352,66
2026Q1,EV_FB360,6019,2026-02-27 00:00:00,0.0938292800614955,0.6522048880827592,1,-0.1500651647737925,67
2026Q1,EV_FB360,6023,2026-02-27 16:00:00,0.0230494600305699,0.6404067990701628,1,1.6593515223408364,68
2026Q1,EV_FB360,6026,2026-03-02 08:00:00,0.2106725178869972,0.6404067990701628,1,-0.4483975436171272,68
2026Q1,EV_FB360,6028,2026-03-02 16:00:00,0.159083442490881,0.6404067990701628,1,-1.0,68
2026Q1,EV_FB360,6029,2026-03-02 20:00:00,-0.0022291869063528,0.6404067990701627,0,-0.2981032281597691,68
2026Q1,EV_FB360,6031,2026-03-03 04:00:00,0.1265200455566764,0.6394088045070683,1,-0.4074668807707808,70
2026Q1,EV_FB360,6037,2026-03-04 04:00:00,-0.0068349438986218,0.6301200191874416,0,-0.3529841402337216,70
2026Q1,EV_FB360,6041,2026-03-04 20:00:00,-0.1352704066733568,0.6409724348869799,0,-0.4858330766861776,69
2026Q1,EV_FB360,6043,2026-03-05 04:00:00,0.056024096607461,0.6409724348869799,1,-0.1843100189035874,69
2026Q1,EV_FB360,6046,2026-03-05 16:00:00,0.0440057015866671,0.6480147831215489,1,-0.263419323826304,69
2026Q1,EV_FB360,6047,2026-03-05 20:00:00,-0.1146988072717463,0.6480147831215489,0,-0.6599190283400787,69
2026Q1,EV_FB360,6049,2026-03-06 04:00:00,0.173025322007719,0.6480147831215489,1,-0.5834429955736329,69
2026Q1,EV_FB360,6055,2026-03-09 08:00:00,0.0968566627709846,0.6552370683476368,1,0.2533172496984402,69
2026Q1,EV_FB360,6056,2026-03-09 12:00:00,0.0048643309658515,0.6552370683476368,1,-0.625957275292212,69
2026Q1,EV_FB360,6060,2026-03-10 04:00:00,0.2531833679632232,0.6548388241484738,1,0.0296231757786901,70
2026Q1,EV_FB360,6062,2026-03-10 12:00:00,-0.2294738985386774,0.672280288588629,0,0.089658040831827,69
2026Q1,EV_FB360,6067,2026-03-11 08:00:00,0.4185403686278601,0.6139039571417987,1,-1.0,67
2026Q1,EV_FB360,6074,2026-03-12 12:00:00,0.2786832123810579,0.6188988423763078,1,-0.7265242109390363,66
2026Q1,EV_FB360,6077,2026-03-13 00:00:00,-0.0871436220584104,0.6123167231152512,0,-0.4979608513366871,66
2026Q1,EV_FB360,6078,2026-03-13 04:00:00,0.0277116094729553,0.6251805414411952,1,-0.5002169824967434,65
2026Q1,EV_FB360,6080,2026-03-13 12:00:00,-0.3839595645407115,0.6251805414411952,0,-0.3056555269922758,65
2026Q1,EV_FB360,6081,2026-03-13 16:00:00,0.0487770163851603,0.6328695109412451,1,-1.0,65
2026Q1,EV_FB360,6083,2026-03-16 04:00:00,-0.2518054568392889,0.6215257526587115,0,-0.2023424684622782,65
2026Q1,EV_FB360,6084,2026-03-16 08:00:00,-0.2040607217318464,0.6364104471444065,0,-0.3036124815432483,64
2026Q1,EV_FB360,6086,2026-03-16 16:00:00,0.1048205233340902,0.6364104471444065,1,-0.6756756756756701,64
2026Q1,EV_FB360,6089,2026-03-17 04:00:00,0.2206356290007507,0.6162245067933284,1,-0.4606622516556378,65
2026Q1,EV_FB360,6098,2026-03-18 16:00:00,-0.1112900032777667,0.5066679760773762,0,1.6445538818076482,63
2026Q1,EV_FB360,6099,2026-03-18 20:00:00,-0.087281307007494,0.5066679760773762,0,2.2322510754045286,63
2026Q1,EV_FB360,6104,2026-03-19 16:00:00,-0.094883921253493,0.4959036985477048,0,-0.1302576868402299,62
2026Q1,EV_FB360,6105,2026-03-19 20:00:00,-0.114618541184897,0.4959036985477048,0,-0.1818951555432956,62
2026Q1,EV_FB360,6110,2026-03-20 16:00:00,-0.03032817251686,0.507220521315523,0,1.370620514985231,61
2026Q1,EV_FB360,6111,2026-03-20 20:00:00,-0.0769013204421984,0.507220521315523,0,0.9780471821756276,61
2026Q1,EV_FB360,6113,2026-03-23 08:00:00,-0.0781180305364074,0.507220521315523,0,-0.5351716121198244,61
2026Q1,EV_FB360,6118,2026-03-24 04:00:00,-0.0774455368747527,0.507220521315523,0,-0.7196410079392505,61
2026Q1,EV_FB360,6119,2026-03-24 08:00:00,-0.16644011197136,0.507220521315523,0,-0.7825871632329654,61
2026Q1,EV_FB360,6123,2026-03-25 00:00:00,0.1934801014960001,0.507220521315523,1,0.7996190858059442,61
2026Q1,EV_FB360,6131,2026-03-26 08:00:00,-0.1049877010381428,0.5158896901763983,0,0.206279733587062,61
2026Q1,EV_FB360,6136,2026-03-27 04:00:00,0.0974768782196103,0.5158896901763983,1,0.2094604805803348,61
2026Q1,EV_FB360,6140,2026-03-27 20:00:00,0.191108968055637,0.5357169111695187,1,-0.6618451440379255,61
2026Q1,EV_FB360,6142,2026-03-30 08:00:00,0.1679495371565736,0.5164013941500438,1,0.2249480789200407,62
2026Q1,EV_FB360,6147,2026-03-31 04:00:00,0.3247022384438687,0.5062892106580646,1,2.3024453024452973,62
2026Q1,EV_FB360,6148,2026-03-31 08:00:00,0.4181005683415633,0.5062892106580646,1,1.3241126070991498,62
2026Q2,MEAN_FB180,6152,2026-04-01 00:00:00,0.1828804296096476,0.40291815942809767,1,0.0105464151342891,24
2026Q2,MEAN_FB180,6153,2026-04-01 04:00:00,0.1076524022214069,0.22914629450620488,1,-0.3033536511931413,23
2026Q2,MEAN_FB180,6163,2026-04-02 20:00:00,0.18665768,0.31867094248623357,1,-0.5534126864547179,27
2026Q2,MEAN_FB180,6164,2026-04-06 04:00:00,-0.0212650508105595,0.15381450675089975,0,-0.6170678336980296,26
2026Q2,MEAN_FB180,6165,2026-04-06 08:00:00,0.005110586,0.12762090700254353,1,0.0237358101135208,27
2026Q2,MEAN_FB180,6172,2026-04-07 12:00:00,-0.13986987,0.0854923385614722,0,-0.4694247319945632,27
2026Q2,MEAN_FB180,6179,2026-04-08 16:00:00,-0.1579167688218684,0.038978563185417786,0,1.6584538878842938,26
2026Q2,MEAN_FB180,6181,2026-04-09 00:00:00,-0.1127889559608281,0.038978563185417786,0,-0.0734515311996226,26
2026Q2,MEAN_FB180,6182,2026-04-09 04:00:00,-0.1756781471427411,0.007051577847936629,0,-0.2601013420393968,25
2026Q2,MEAN_FB180,6184,2026-04-09 12:00:00,0.6043675,0.007051577847936629,1,1.374014269620775,25
2026Q2,MEAN_FB180,6191,2026-04-10 16:00:00,0.23020169,0.0596270659930458,1,-1.0,26
2026Q2,MEAN_FB180,6192,2026-04-10 20:00:00,0.43706018,0.0596270659930458,1,-1.0,26
