dt,open,high,low,close,block,atr14,ema20,ema50,state_A,state_B,state_C,role_state_majority,role_agree_n,macro_state_majority,macro_agree_n,flow_state,known_at
2025-06-26 20:00:00,3331.27,3336.4,3327.74,3327.77,2025H1,18.12338600881371,3337.1260121935784,3350.5374938764016,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-06-27 00:00:00
2025-06-27 00:00:00,3327.37,3327.92,3313.27,3318.85,2025H1,17.875287008184166,3335.385439603714,3349.2948470577194,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-27 04:00:00
2025-06-27 04:00:00,3318.84,3321.96,3291.05,3293.96,2025H1,18.806337936171,3331.4401596414555,3347.124853055456,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-27 08:00:00
2025-06-27 08:00:00,3294.05,3301.0,3281.89,3289.4,2025H1,18.82802808358737,3327.436334913698,3344.861133327791,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-27 12:00:00
2025-06-27 12:00:00,3289.42,3290.95,3269.45,3270.05,2025H1,19.018883220473985,3321.970969683822,3341.927363393368,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-27 16:00:00
2025-06-27 16:00:00,3270.11,3278.55,3255.93,3277.6,2025H1,19.27610584758301,3317.745163047268,3339.4047216916674,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-27 20:00:00
2025-06-27 20:00:00,3277.64,3282.8,3268.39,3274.61,2025H1,18.92852685846996,3313.6370522808616,3336.863752213563,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-28 00:00:00
2025-06-30 00:00:00,3273.57,3281.44,3246.79,3264.53,2025H1,20.05148922572211,3308.960190158875,3334.027134479698,MIG_DOWN,MIG_DOWN,MIG_DOWN,MIG_DOWN,3,DOWN,3,MIG_DOWN,2025-06-30 04:00:00
2025-06-30 04:00:00,3264.52,3286.27,3259.51,3285.6,2025H1,20.530668566741944,3306.735410143744,3332.128031166769,MIG_DOWN,PAUSE_DOWN,MIG_DOWN,MIG_DOWN,2,DOWN,3,MIG_DOWN,2025-06-30 08:00:00
2025-06-30 08:00:00,3285.54,3296.76,3284.63,3289.14,2025H1,19.93062081197467,3305.059656796721,3330.442226022974,PAUSE_DOWN,PAUSE_DOWN,MIG_DOWN,PAUSE_DOWN,2,DOWN,3,PAUSE_DOWN,2025-06-30 12:00:00
2025-06-30 12:00:00,3289.12,3289.12,3274.55,3282.03,2025H1,19.5491478968336,3302.8663561494145,3328.5437073554062,PAUSE_DOWN,REPAIR_DOWN,MIG_DOWN,AMBIGUOUS,1,DOWN,3,UNRESOLVED_DOWN,2025-06-30 16:00:00
2025-06-30 16:00:00,3282.05,3297.5,3277.93,3297.27,2025H1,19.55063733277407,3302.3333698494703,3327.317287459116,REPAIR_DOWN,REPAIR_DOWN,MIG_DOWN,REPAIR_DOWN,2,DOWN,3,REPAIR_DOWN,2025-06-30 20:00:00
2026-01-02 08:00:00,4380.77,4397.46,4372.05,4385.47,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-02 12:00:00
2026-01-02 12:00:00,4385.45,4402.35,4362.01,4365.99,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-02 16:00:00
2026-01-02 16:00:00,4366.09,4373.69,4315.1,4323.06,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-02 20:00:00
2026-01-02 20:00:00,4323.08,4333.29,4309.99,4331.66,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-03 00:00:00
2026-01-05 00:00:00,4350.83,4420.97,4345.12,4401.81,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-05 04:00:00
2026-01-05 04:00:00,4401.86,4414.34,4388.68,4412.65,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-05 08:00:00
2026-01-05 08:00:00,4412.6,4437.98,4411.44,4434.78,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-05 12:00:00
2026-01-05 12:00:00,4434.76,4439.92,4396.21,4416.89,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-05 16:00:00
2026-01-05 16:00:00,4416.88,4455.78,4416.88,4443.46,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-05 20:00:00
2026-01-05 20:00:00,4443.5,4449.43,4434.84,4449.03,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 00:00:00
2026-01-06 00:00:00,4449.72,4460.08,4427.92,4450.59,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 04:00:00
2026-01-06 04:00:00,4450.63,4474.18,4448.7,4452.57,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 08:00:00
2026-01-06 08:00:00,4452.64,4475.89,4444.82,4446.4,2026JF,,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 12:00:00
2026-01-06 12:00:00,4446.41,4470.35,4442.52,4467.99,2026JF,31.093026114685472,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 16:00:00
2026-01-06 16:00:00,4467.98,4491.53,4463.15,4489.44,2026JF,30.899238535065088,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-06 20:00:00
2026-01-06 20:00:00,4489.14,4497.28,4477.25,4494.77,2026JF,30.12286435398899,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 00:00:00
2026-01-07 00:00:00,4495.46,4500.43,4461.09,4465.58,2026JF,30.78123118584693,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 04:00:00
2026-01-07 04:00:00,4465.56,4480.29,4443.33,4454.44,2026JF,31.222571815429298,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 08:00:00
2026-01-07 08:00:00,4454.44,4474.97,4441.43,4463.36,2026JF,31.38810240004149,,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 12:00:00
2026-01-07 12:00:00,4463.35,4467.72,4427.74,4452.93,2026JF,32.00180937146713,4439.993960101983,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 16:00:00
2026-01-07 16:00:00,4452.83,4468.33,4423.51,4451.87,2026JF,32.91739441636231,4441.125011520842,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-07 20:00:00
2026-01-07 20:00:00,4451.68,4461.6,4445.35,4456.47,2026JF,31.726866243765006,4442.5864389950475,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 00:00:00
2026-01-08 00:00:00,4459.54,4466.33,4441.78,4448.48,2026JF,31.214232940638947,4443.147730519328,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 04:00:00
2026-01-08 04:00:00,4448.45,4449.62,4415.63,4425.53,2026JF,31.41250201630758,4441.469851422249,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 08:00:00
2026-01-08 08:00:00,4425.51,4439.65,4415.91,4432.63,2026JF,30.864466157999882,4440.627960810607,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 12:00:00
2026-01-08 12:00:00,4432.63,4435.98,4407.65,4423.76,2026JF,30.683432860999886,4439.021488352454,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 16:00:00
2026-01-08 16:00:00,4423.75,4465.48,4418.93,4463.46,2026JF,31.81675908521413,4441.348965652221,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-08 20:00:00
2026-01-08 20:00:00,4463.23,4479.57,4444.6,4477.38,2026JF,32.04199057912736,4444.780492732962,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 00:00:00
2026-01-09 00:00:00,4480.4,4483.83,4452.91,4468.89,2026JF,31.96184839490398,4447.076636282203,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 04:00:00
2026-01-09 04:00:00,4468.81,4476.39,4458.24,4468.08,2026JF,30.975287795268024,4449.07695663628,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 08:00:00
2026-01-09 08:00:00,4468.1,4477.49,4464.05,4471.23,2026JF,29.72276723846314,4451.186770289967,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 12:00:00
2026-01-09 12:00:00,4471.19,4491.79,4459.12,4482.69,2026JF,29.933283864287205,4454.187077881399,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 16:00:00
2026-01-09 16:00:00,4482.78,4517.06,4479.02,4484.64,2026JF,30.512335016838115,4457.087356178409,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-09 20:00:00
2026-01-09 20:00:00,4484.6,4511.39,4483.0,4509.18,2026JF,30.36073965849256,4462.048560351894,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-10 00:00:00
2026-01-12 00:00:00,4511.51,4601.12,4511.51,4570.04,2026JF,34.75925825431449,4472.333459365999,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-12 04:00:00
2026-01-12 04:00:00,4570.02,4584.94,4561.59,4580.75,2026JF,33.944311236149126,4482.658844188285,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-12 08:00:00
2026-01-12 08:00:00,4580.74,4599.33,4569.81,4589.05,2026JF,33.62828900499558,4492.791335217972,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-12 12:00:00
2026-01-12 12:00:00,4589.11,4620.26,4578.43,4615.76,2026JF,34.214125504638744,4504.502636625784,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-12 16:00:00
2026-01-12 16:00:00,4615.8,4630.11,4585.04,4616.33,2026JF,34.98954511145024,4515.152861709043,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-12 20:00:00
2026-01-12 20:00:00,4616.39,4618.87,4589.31,4597.49,2026JF,34.60172046063233,4522.994493927229,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 00:00:00
2026-01-13 00:00:00,4601.0,4607.87,4575.47,4577.92,2026JF,34.44445471344428,4528.225494505588,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 04:00:00
2026-01-13 04:00:00,4577.62,4602.0,4576.7,4592.1,2026JF,33.7912793767697,4534.308780743151,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 08:00:00
2026-01-13 08:00:00,4592.01,4597.19,4573.76,4586.09,2026JF,33.05118799271468,4539.24032543428,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 12:00:00
2026-01-13 12:00:00,4586.13,4620.84,4577.79,4611.53,2026JF,33.76538885037793,4546.125056345301,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 16:00:00
2026-01-13 16:00:00,4611.38,4634.53,4586.74,4590.41,2026JF,34.76714678963665,4550.342670026701,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-13 20:00:00
2026-01-13 20:00:00,4590.32,4601.91,4569.86,4586.53,2026JF,34.57306487609119,4553.789082405111,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 00:00:00
2026-01-14 00:00:00,4588.43,4620.03,4588.26,4619.18,2026JF,34.49641738494182,4560.0167888427195,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 04:00:00
2026-01-14 04:00:00,4619.28,4639.66,4613.37,4619.49,2026JF,33.91024471458883,4565.680904191032,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 08:00:00
2026-01-14 08:00:00,4619.53,4639.59,4618.27,4630.43,2026JF,33.010941520689606,4571.847484744267,,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 12:00:00
2026-01-14 12:00:00,4630.46,4641.76,4625.01,4635.73,2026JF,31.849445697783207,4577.931533816241,4515.262814874713,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 16:00:00
2026-01-14 16:00:00,4635.84,4638.93,4599.48,4614.29,2026JF,32.392342433655884,4581.394244881361,4519.146233899233,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-14 20:00:00
2026-01-14 20:00:00,4613.86,4642.89,4612.81,4626.56,2026JF,32.22717511696617,4585.695745368851,4523.358538452204,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-15 00:00:00
2026-01-15 00:00:00,4630.4,4632.75,4583.61,4600.01,2026JF,33.4352340371829,4587.059007714675,4526.364478120745,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-15 04:00:00
2026-01-15 04:00:00,4599.98,4614.62,4581.09,4595.2,2026JF,33.44200303452696,4587.834340313278,4529.063910351304,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-15 08:00:00
2026-01-15 08:00:00,4595.27,4613.51,4593.64,4612.61,2026JF,32.472574246346454,4590.193926950108,4532.340227592429,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-15 12:00:00
2026-01-15 12:00:00,4612.55,4623.1,4582.34,4588.26,2026JF,33.06453322875029,4590.00974343105,4534.533159843707,WARMUP,WARMUP,WARMUP,WARMUP,3,WARMUP,3,WARMUP,2026-01-15 16:00:00
2026-01-15 16:00:00,4588.26,4624.78,4583.21,4616.51,2026JF,33.67206656955383,4592.533577389998,4537.747937889052,PAUSE_UP,MIG_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2026-01-15 20:00:00
2026-01-15 20:00:00,4616.48,4621.46,4600.71,4615.9,2026JF,32.749061814585694,4594.758950971903,4540.812724638501,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2026-01-16 00:00:00
2026-01-16 00:00:00,4616.7,4620.8,4593.81,4600.62,2026JF,32.337700256400986,4595.317146117436,4543.158107986011,REPAIR_UP,PAUSE_DOWN,MIG_UP,AMBIGUOUS,1,UP,2,UNRESOLVED_UP,2026-01-16 04:00:00
2026-01-16 04:00:00,4600.54,4616.24,4591.19,4611.42,2026JF,31.817150238086644,4596.850751249109,4545.835044927736,PAUSE_UP,MIG_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2026-01-16 08:00:00
2026-01-16 08:00:00,4611.41,4612.27,4594.18,4600.77,2026JF,30.83663950679475,4597.224013034908,4547.989356891354,PAUSE_UP,BALANCE,MIG_UP,AMBIGUOUS,1,UP,2,UNRESOLVED_UP,2026-01-16 12:00:00
2026-01-16 12:00:00,4600.7,4615.93,4582.38,4601.88,2026JF,31.030450970595137,4597.667440364917,4550.102715444634,PAUSE_UP,BALANCE,MIG_UP,AMBIGUOUS,1,UP,2,UNRESOLVED_UP,2026-01-16 16:00:00
2026-01-16 16:00:00,4601.89,4620.15,4536.61,4581.35,2026JF,34.781133044124054,4596.113398425401,4551.328099152687,PAUSE_DOWN,PAUSE_DOWN,REPAIR_UP,PAUSE_DOWN,2,DOWN,2,PAUSE_DOWN,2026-01-16 20:00:00
2026-01-16 20:00:00,4581.36,4598.32,4579.97,4596.63,2026JF,33.60748068382944,4596.162598575363,4553.104644283954,MIG_UP,BALANCE,PAUSE_UP,AMBIGUOUS,1,UP,2,UNRESOLVED_UP,2026-01-17 00:00:00
2026-01-19 00:00:00,4628.71,4690.54,4620.17,4657.15,2026JF,37.91480349212733,4601.970922520567,4557.184854312034,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-19 04:00:00
2026-01-19 04:00:00,4657.14,4674.43,4653.19,4669.95,2026JF,36.72374609983257,4608.445120375751,4561.607016888033,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-19 08:00:00
2026-01-19 08:00:00,4669.97,4679.18,4661.62,4668.44,2026JF,35.3549070927017,4614.158918435203,4565.796545637522,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-19 12:00:00
2026-01-19 12:00:00,4668.45,4673.8,4659.73,4666.12,2026JF,33.8345565860802,4619.1075928699465,4569.730798749776,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-19 16:00:00
2026-01-19 16:00:00,4666.1,4678.81,4661.54,4676.19,2026JF,32.65137397278879,4624.544012596618,4573.90566938704,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-19 20:00:00
2026-01-19 20:00:00,4676.18,4680.25,4668.1,4670.12,2026JF,31.186990117589563,4628.884582825512,4577.678780391469,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 00:00:00
2026-01-20 00:00:00,4672.29,4676.9,4659.5,4669.72,2026JF,30.20220510919028,4632.773670175463,4581.288239983961,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 04:00:00
2026-01-20 04:00:00,4669.7,4716.65,4665.47,4714.47,2026JF,31.70061902996236,4640.554273015895,4586.511054102237,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 08:00:00
2026-01-20 08:00:00,4714.5,4737.4,4705.51,4732.45,2026JF,31.714146242107866,4649.3062470143805,4592.234150019796,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 12:00:00
2026-01-20 12:00:00,4732.46,4738.38,4715.52,4737.15,2026JF,31.081707224814423,4657.672318727296,4597.9171245288235,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 16:00:00
2026-01-20 16:00:00,4737.18,4762.6,4722.37,4759.05,2026JF,31.735156708756286,4667.327335991364,4604.2360608218105,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-20 20:00:00
2026-01-20 20:00:00,4759.02,4766.37,4747.37,4763.58,2026JF,30.825502658130837,4676.494256373138,4610.4848427503675,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 00:00:00
2026-01-21 00:00:00,4763.02,4844.29,4757.76,4835.32,2026JF,34.80439532540719,4691.6205176709345,4619.30190774055,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 04:00:00
2026-01-21 04:00:00,4835.44,4878.23,4817.16,4869.94,2026JF,36.680509945020944,4708.603325511798,4629.130852535038,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 08:00:00
2026-01-21 08:00:00,4869.93,4888.61,4832.54,4860.44,2026JF,38.06547352037657,4723.063961177341,4638.201799494448,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 12:00:00
2026-01-21 12:00:00,4860.36,4880.25,4855.22,4879.31,2026JF,37.13436826892109,4737.944536303308,4647.6570230436855,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 16:00:00
2026-01-21 16:00:00,4879.34,4880.88,4802.53,4826.32,2026JF,40.07834196399818,4746.361247131565,4654.663414296874,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-21 20:00:00
2026-01-21 20:00:00,4826.11,4853.9,4755.69,4831.28,2026JF,44.23060325228403,4754.448747404749,4661.589554912683,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-22 00:00:00
2026-01-22 00:00:00,4835.46,4835.46,4772.49,4797.93,2026JF,45.56913159140662,4758.589819080487,4666.936239033755,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2026-01-22 04:00:00
2026-01-22 04:00:00,4797.75,4821.51,4774.79,4821.33,2026JF,45.65133647773473,4764.565074406155,4672.990896326549,PAUSE_UP,REPAIR_UP,MIG_UP,AMBIGUOUS,1,UP,3,UNRESOLVED_UP,2026-01-22 08:00:00
2026-01-22 08:00:00,4821.31,4838.19,4813.98,4823.08,2026JF,44.119812443610826,4770.137924462711,4678.876743529429,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2026-01-22 12:00:00
2026-01-22 12:00:00,4823.12,4836.25,4810.73,4822.23,2026JF,42.79125441192437,4775.099074513882,4684.498439861609,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2026-01-22 16:00:00
2026-01-22 16:00:00,4821.94,4906.22,4820.43,4904.49,2026JF,45.862593382501196,4787.422019798274,4693.125559867036,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-22 20:00:00
2026-01-22 20:00:00,4904.45,4940.63,4901.17,4936.37,2026JF,45.40526528375111,4801.607541722247,4702.664557519309,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 00:00:00
2026-01-23 00:00:00,4937.13,4967.27,4930.76,4953.47,2026JF,44.76988919205462,4816.070632986795,4712.500065067572,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 04:00:00
2026-01-23 04:00:00,4953.41,4967.39,4938.19,4960.74,2026JF,43.657754249765055,4829.848667940434,4722.234964476687,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 08:00:00
2026-01-23 08:00:00,4960.71,4963.19,4899.7,4918.71,2026JF,45.07434323192468,4838.311651946106,4729.939867830542,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 12:00:00
2026-01-23 12:00:00,4918.77,4947.98,4911.99,4939.03,2026JF,44.42546157250147,4847.903875570287,4738.139480856796,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 16:00:00
2026-01-23 16:00:00,4939.0,4988.03,4932.78,4965.58,2026JF,45.198642888751365,4859.111125515974,4747.058716901628,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-23 20:00:00
2026-01-23 20:00:00,4965.55,4989.91,4958.35,4988.08,2026JF,44.22445411098337,4871.393875466833,4756.510531925094,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-24 00:00:00
2026-01-26 00:00:00,5009.79,5085.49,5001.69,5070.9,2026JF,48.023421674484545,4890.394458755706,4768.83953067313,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-26 04:00:00
2026-01-26 04:00:00,5070.9,5092.98,5052.23,5074.49,2026JF,47.50389155487851,4907.927367445639,4780.825823587909,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-26 08:00:00
2026-01-26 08:00:00,5074.38,5111.22,5065.3,5084.06,2026JF,47.39075644381577,4924.701903879388,4792.717359917795,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-26 12:00:00
2026-01-26 12:00:00,5084.61,5096.93,5054.59,5068.69,2026JF,47.02998812640037,4938.415055890874,4803.539816391607,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-26 16:00:00
2026-01-26 16:00:00,5068.73,5104.94,5058.47,5100.92,2026JF,46.98998897451458,4953.8917172346,4815.20178437625,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-26 20:00:00
2026-01-26 20:00:00,5101.03,5103.18,4989.9,5008.21,2026JF,51.7249897620493,4959.064887021781,4822.7707340085535,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2026-01-27 00:00:00
2026-01-27 00:00:00,5013.37,5075.78,5012.92,5060.12,2026JF,52.85677620761719,4968.689183495897,4832.078548361159,MIG_UP,PAUSE_UP,MIG_UP,MIG_UP,2,UP,3,MIG_UP,2026-01-27 04:00:00
2026-01-27 04:00:00,5060.06,5085.37,5049.46,5082.89,2026JF,51.64629219278738,4979.565451734383,4841.914291562683,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-27 08:00:00
2026-01-27 08:00:00,5082.94,5100.61,5073.41,5098.58,2026JF,49.900128464731125,4990.900170616823,4851.979613462186,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-27 12:00:00
2026-01-27 12:00:00,5098.22,5098.3,5067.05,5077.62,2026JF,48.58797643153603,4999.159201986649,4860.8282560715115,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-27 16:00:00
2026-01-27 16:00:00,5077.58,5103.19,5046.83,5081.23,2026JF,49.14312097214058,5006.975468464111,4869.471461715766,PAUSE_UP,PAUSE_UP,MIG_UP,PAUSE_UP,2,UP,3,PAUSE_UP,2026-01-27 20:00:00
2026-01-27 20:00:00,5081.27,5190.48,5076.39,5181.12,2026JF,53.78218375984477,5023.560661943719,4881.69297302103,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-28 00:00:00
2026-01-28 00:00:00,5180.7,5225.08,5157.36,5204.74,2026JF,54.77774206271302,5040.815836996699,4894.361483882951,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-28 04:00:00
2026-01-28 04:00:00,5204.83,5266.24,5201.76,5261.17,2026JF,55.47076048680492,5061.801947758918,4908.746131573816,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-28 08:00:00
2026-01-28 08:00:00,5261.23,5311.43,5251.98,5278.17,2026JF,55.75499188060462,5082.408428924735,4923.233342100333,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-28 12:00:00
2026-01-28 12:00:00,5278.19,5289.52,5238.86,5266.49,2026JF,55.39106388913292,5099.940007122379,4936.694387508163,MIG_UP,MIG_UP,MIG_UP,MIG_UP,3,UP,3,MIG_UP,2026-01-28 16:00:00
