dt,open,high,low,close,block,ema20,ema50,state_ema20,state_net_mid,state_ema_stack,h1_state_consensus,h1_agree_n,known_at,macro_state_majority,flow_state,macro_agree_n,role_agree_n,h1_vs_h4_relation
2025-06-24 03:00:00,3344.27,3355.2,3333.15,3351.07,2025H1,3367.0552731615426,3367.770432374514,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 04:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-24 04:00:00,3351.09,3354.31,3342.21,3347.71,2025H1,3365.212866193777,3366.983748751984,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 05:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-24 05:00:00,3347.66,3352.86,3345.86,3351.89,2025H1,3363.9440217943697,3366.39183703622,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 06:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-24 06:00:00,3351.88,3357.89,3351.59,3352.39,2025H1,3362.843638766334,3365.8427453877407,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 07:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-24 07:00:00,3352.4,3353.33,3347.07,3348.55,2025H1,3361.482339836207,3365.1645985097903,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 08:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 08:00:00,3348.51,3348.77,3326.63,3332.05,2025H1,3358.6792598518064,3363.865986803524,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 09:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 09:00:00,3332.22,3333.11,3316.08,3322.76,2025H1,3355.258377961158,3362.253987321033,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 10:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 10:00:00,3322.78,3331.75,3316.58,3329.65,2025H1,3352.819484822,3360.9753995829533,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 11:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 11:00:00,3329.68,3332.37,3324.64,3327.26,2025H1,3350.385248172286,3359.6532270502885,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 12:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 12:00:00,3327.28,3328.75,3317.91,3318.54,2025H1,3347.352367393973,3358.0409436365517,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 13:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 13:00:00,3318.56,3327.65,3318.51,3325.48,2025H1,3345.269284785023,3356.764043886099,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 14:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 14:00:00,3325.46,3328.87,3317.86,3321.14,2025H1,3342.97125766264,3355.3670225572323,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 15:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 15:00:00,3321.12,3321.12,3304.46,3314.7,2025H1,3340.278756932865,3353.7722373589095,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 16:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 16:00:00,3314.67,3317.84,3295.34,3301.99,2025H1,3336.6322086535442,3351.7415613840503,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 17:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 17:00:00,3302.0,3310.34,3298.64,3304.48,2025H1,3333.570093543683,3349.88816681997,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 18:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 18:00:00,3304.5,3316.99,3299.74,3313.23,2025H1,3331.6329417776183,3348.4505916505595,DOWN,DOWN,DOWN,DOWN,3,2025-06-24 19:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 19:00:00,3313.26,3320.4,3311.31,3318.42,2025H1,3330.374566370226,3347.2729213897533,DOWN,BALANCE,DOWN,DOWN,2,2025-06-24 20:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 20:00:00,3318.47,3321.18,3317.93,3317.95,2025H1,3329.1912743349667,3346.1230029038807,DOWN,BALANCE,DOWN,DOWN,2,2025-06-24 21:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 21:00:00,3317.94,3319.0,3315.65,3317.14,2025H1,3328.0435339221126,3344.986414554709,DOWN,BALANCE,DOWN,DOWN,2,2025-06-24 22:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 22:00:00,3317.09,3325.25,3316.03,3323.58,2025H1,3327.6184354533398,3344.1469473172697,DOWN,UP,DOWN,DOWN,2,2025-06-24 23:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-24 23:00:00,3323.57,3324.49,3321.63,3323.03,2025H1,3327.181441600641,3343.3188317362005,DOWN,UP,DOWN,DOWN,2,2025-06-25 00:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-25 01:00:00,3323.79,3325.34,3320.73,3321.46,2025H1,3326.63654240058,3342.461622648507,DOWN,UP,DOWN,DOWN,2,2025-06-25 02:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-25 02:00:00,3321.48,3324.79,3321.48,3324.09,2025H1,3326.3940145529054,3341.7411668583695,DOWN,UP,DOWN,DOWN,2,2025-06-25 03:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-25 03:00:00,3324.13,3330.05,3323.58,3326.93,2025H1,3326.4450607859617,3341.1603367854923,BALANCE,UP,BALANCE,BALANCE,2,2025-06-25 04:00:00,DOWN,MIG_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-25 04:00:00,3326.95,3334.82,3326.39,3334.58,2025H1,3327.2198169015846,3340.9022843625316,UP,UP,BALANCE,UP,2,2025-06-25 05:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 05:00:00,3334.61,3335.19,3327.81,3329.42,2025H1,3327.429358149053,3340.451998701256,UP,UP,BALANCE,UP,2,2025-06-25 06:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 06:00:00,3329.4,3332.02,3327.22,3328.31,2025H1,3327.5132288015243,3339.975841889442,UP,UP,BALANCE,UP,2,2025-06-25 07:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 07:00:00,3328.3,3329.25,3325.78,3327.47,2025H1,3327.509111772808,3339.485416717307,BALANCE,BALANCE,DOWN,BALANCE,2,2025-06-25 08:00:00,DOWN,MIG_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-25 08:00:00,3327.46,3333.68,3326.71,3331.61,2025H1,3327.89967255635,3339.17657684604,UP,UP,BALANCE,UP,2,2025-06-25 09:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 09:00:00,3331.63,3333.39,3329.11,3331.78,2025H1,3328.2692275509835,3338.8865150089405,UP,UP,BALANCE,UP,2,2025-06-25 10:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 10:00:00,3331.76,3337.04,3326.68,3330.61,2025H1,3328.492158260414,3338.5619457929038,UP,UP,BALANCE,UP,2,2025-06-25 11:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 11:00:00,3330.57,3332.31,3326.49,3327.29,2025H1,3328.3776669975173,3338.119908702986,BALANCE,BALANCE,DOWN,BALANCE,2,2025-06-25 12:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-25 12:00:00,3327.3,3327.3,3321.37,3325.35,2025H1,3328.089317759658,3337.619127969536,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 13:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,ALIGNED
2025-06-25 13:00:00,3325.34,3329.48,3324.11,3324.46,2025H1,3327.7436684492145,3337.1030837354365,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 14:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,ALIGNED
2025-06-25 14:00:00,3324.44,3329.52,3322.15,3322.52,2025H1,3327.2461762159555,3336.531198098753,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 15:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,ALIGNED
2025-06-25 15:00:00,3322.55,3329.41,3318.14,3320.61,2025H1,3326.6141594334836,3335.906837388998,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 16:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-25 16:00:00,3320.62,3321.54,3311.95,3314.48,2025H1,3325.458525201723,3335.0665692560965,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 17:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-25 17:00:00,3314.37,3326.3,3312.17,3323.5,2025H1,3325.2719989920356,3334.6129783048773,DOWN,DOWN,DOWN,DOWN,3,2025-06-25 18:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-25 18:00:00,3323.49,3327.16,3321.65,3325.63,2025H1,3325.306094326127,3334.2607046458625,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-06-25 19:00:00,DOWN,MIG_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-25 19:00:00,3325.69,3335.12,3324.13,3334.75,2025H1,3326.205513914115,3334.2798926989663,UP,UP,BALANCE,UP,2,2025-06-25 20:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 20:00:00,3334.73,3335.31,3324.72,3327.97,2025H1,3326.3735602080087,3334.032445926458,UP,UP,BALANCE,UP,2,2025-06-25 21:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 21:00:00,3327.96,3331.81,3326.26,3331.62,2025H1,3326.873221140579,3333.937840203852,UP,UP,BALANCE,UP,2,2025-06-25 22:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 22:00:00,3331.59,3335.99,3330.35,3333.62,2025H1,3327.5157715081427,3333.925375882132,UP,UP,BALANCE,UP,2,2025-06-25 23:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-25 23:00:00,3333.63,3335.58,3331.29,3332.22,2025H1,3327.963793269272,3333.858498396558,UP,UP,BALANCE,UP,2,2025-06-26 00:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 01:00:00,3334.23,3335.61,3331.15,3333.03,2025H1,3328.446289148389,3333.8260082633597,UP,UP,BALANCE,UP,2,2025-06-26 02:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 02:00:00,3333.14,3339.99,3332.85,3338.98,2025H1,3329.4494997056854,3334.028125586365,UP,UP,BALANCE,UP,2,2025-06-26 03:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 03:00:00,3338.99,3339.28,3332.13,3333.91,2025H1,3329.874309257525,3334.023493210429,UP,UP,BALANCE,UP,2,2025-06-26 04:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 04:00:00,3333.91,3336.75,3329.29,3330.17,2025H1,3329.9024702806178,3333.872375829628,UP,DOWN,BALANCE,AMBIGUOUS,1,2025-06-26 05:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-26 05:00:00,3330.15,3341.76,3329.31,3339.46,2025H1,3330.8127112062734,3334.091498346113,UP,UP,BALANCE,UP,2,2025-06-26 06:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 06:00:00,3339.47,3343.15,3336.45,3337.98,2025H1,3331.4953101390092,3334.24398860705,UP,UP,BALANCE,UP,2,2025-06-26 07:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 07:00:00,3338.04,3338.1,3333.38,3333.94,2025H1,3331.728137744818,3334.2320674852053,UP,BALANCE,BALANCE,BALANCE,2,2025-06-26 08:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-26 08:00:00,3333.92,3338.31,3332.36,3334.21,2025H1,3331.964505578645,3334.231202093629,UP,BALANCE,BALANCE,BALANCE,2,2025-06-26 09:00:00,DOWN,REPAIR_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-26 09:00:00,3334.09,3340.39,3330.98,3339.84,2025H1,3332.714552666393,3334.4511549527024,UP,UP,BALANCE,UP,2,2025-06-26 10:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 10:00:00,3339.8,3347.17,3339.69,3346.12,2025H1,3333.9912619362603,3334.908756719263,UP,UP,BALANCE,UP,2,2025-06-26 11:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-26 11:00:00,3346.1,3350.3,3344.38,3348.13,2025H1,3335.3378084185215,3335.4272368479196,UP,UP,BALANCE,UP,2,2025-06-26 12:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-06-26 12:00:00,3348.14,3348.75,3338.72,3340.52,2025H1,3335.8313504739003,3335.626953049962,UP,UP,UP,UP,3,2025-06-26 13:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-06-26 13:00:00,3340.53,3343.49,3337.94,3343.25,2025H1,3336.537888524005,3335.9258960676107,UP,UP,UP,UP,3,2025-06-26 14:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-06-26 14:00:00,3343.24,3344.11,3331.55,3332.9,2025H1,3336.1914229502904,3335.807233476724,BALANCE,DOWN,BALANCE,BALANCE,2,2025-06-26 15:00:00,BALANCE,BALANCE,2.0,2.0,H4_NON_DIRECTIONAL
2025-06-26 15:00:00,3332.93,3344.02,3321.58,3321.98,2025H1,3334.8379540978817,3335.2649890266566,DOWN,DOWN,DOWN,DOWN,3,2025-06-26 16:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-26 16:00:00,3322.05,3328.73,3309.97,3319.97,2025H1,3333.421958469512,3334.6651855354153,DOWN,DOWN,DOWN,DOWN,3,2025-06-26 17:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-26 17:00:00,3319.9,3323.86,3311.98,3318.35,2025H1,3331.986533853368,3334.025374337948,DOWN,DOWN,DOWN,DOWN,3,2025-06-26 18:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-26 18:00:00,3318.42,3324.91,3318.42,3324.82,2025H1,3331.3040068197142,3333.664379265872,DOWN,DOWN,DOWN,DOWN,3,2025-06-26 19:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-26 19:00:00,3324.83,3333.26,3323.77,3331.31,2025H1,3331.304577598789,3333.57205066721,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-06-26 20:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-26 20:00:00,3331.27,3336.4,3331.23,3332.75,2025H1,3331.4422368750947,3333.539813386143,BALANCE,BALANCE,BALANCE,BALANCE,3,2025-06-26 21:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-26 21:00:00,3332.76,3334.84,3331.25,3334.07,2025H1,3331.692500029848,3333.5606050180595,UP,BALANCE,BALANCE,BALANCE,2,2025-06-26 22:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-26 22:00:00,3334.1,3334.3,3328.31,3331.33,2025H1,3331.6579762174815,3333.473130311469,BALANCE,BALANCE,DOWN,BALANCE,2,2025-06-26 23:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-26 23:00:00,3331.3,3332.33,3327.74,3327.77,2025H1,3331.2876927681973,3333.249478142392,DOWN,UP,DOWN,DOWN,2,2025-06-27 00:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-27 01:00:00,3327.37,3327.92,3318.78,3321.35,2025H1,3330.3412458378925,3332.78283194073,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 02:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-27 02:00:00,3321.43,3323.69,3316.26,3318.75,2025H1,3329.237317662855,3332.232524805799,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 03:00:00,DOWN,MIG_DOWN,3.0,2.0,ALIGNED
2025-06-27 03:00:00,3318.7,3319.92,3313.27,3318.85,2025H1,3328.248049314011,3331.707719911454,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 04:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 04:00:00,3318.84,3321.96,3314.92,3316.51,2025H1,3327.130139855534,3331.111730895319,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 05:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 05:00:00,3316.5,3320.4,3308.59,3308.88,2025H1,3325.392031297864,3330.239898311189,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 06:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 06:00:00,3308.86,3310.93,3292.55,3294.27,2025H1,3322.4280283171147,3328.829314063691,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 07:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 07:00:00,3294.28,3297.56,3291.05,3293.96,2025H1,3319.7167875250084,3327.461889982762,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 08:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 08:00:00,3294.05,3301.0,3289.22,3297.36,2025H1,3317.587569665484,3326.2814237089283,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 09:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 09:00:00,3297.32,3299.95,3286.86,3294.87,2025H1,3315.4239916021043,3325.0496031713233,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 10:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 10:00:00,3294.93,3295.27,3283.57,3284.39,2025H1,3312.4683733542847,3323.455108929311,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 11:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 11:00:00,3284.37,3291.18,3281.89,3289.4,2025H1,3310.2713854157814,3322.119614461495,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 12:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 12:00:00,3289.42,3289.8,3282.15,3282.69,2025H1,3307.6445868047545,3320.5733550708483,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 13:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 13:00:00,3282.71,3290.95,3279.68,3285.51,2025H1,3305.5365309185872,3319.1983215386585,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 14:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 14:00:00,3285.64,3287.94,3276.0,3281.28,2025H1,3303.226385116817,3317.7113285371424,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 15:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 15:00:00,3281.27,3282.33,3269.45,3270.05,2025H1,3300.0667293914057,3315.842256829804,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 16:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 16:00:00,3270.11,3274.44,3255.93,3273.87,2025H1,3297.5718027827,3314.196285973733,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 17:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 17:00:00,3273.81,3277.99,3263.64,3272.41,2025H1,3295.175440612919,3312.5576080924106,DOWN,DOWN,DOWN,DOWN,3,2025-06-27 18:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 18:00:00,3272.43,3277.45,3270.95,3274.57,2025H1,3293.2130176974033,3311.0678979711397,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 19:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 19:00:00,3274.59,3278.55,3273.39,3277.6,2025H1,3291.726063630984,3309.7554313840365,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 20:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 20:00:00,3277.64,3282.8,3272.72,3277.33,2025H1,3290.3550099518425,3308.4838458395643,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 21:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 21:00:00,3277.32,3278.36,3270.47,3275.74,2025H1,3288.9631042421433,3307.199773453699,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 22:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 22:00:00,3275.75,3276.46,3268.39,3270.56,2025H1,3287.2104276476534,3305.7629195927693,DOWN,BALANCE,DOWN,DOWN,2,2025-06-27 23:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-27 23:00:00,3270.64,3275.46,3270.34,3274.61,2025H1,3286.0103869193053,3304.5412364714844,DOWN,UP,DOWN,DOWN,2,2025-06-28 00:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 01:00:00,3273.57,3281.44,3246.79,3263.76,2025H1,3283.8913024508,3302.941972296132,DOWN,DOWN,DOWN,DOWN,3,2025-06-30 02:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 02:00:00,3263.76,3270.87,3262.87,3263.74,2025H1,3281.972130788819,3301.404640049225,DOWN,DOWN,DOWN,DOWN,3,2025-06-30 03:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 03:00:00,3263.72,3269.59,3262.66,3264.53,2025H1,3280.310975475598,3299.958575733569,DOWN,DOWN,DOWN,DOWN,3,2025-06-30 04:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 04:00:00,3264.52,3275.9,3259.51,3273.83,2025H1,3279.6937397160173,3298.933925704802,DOWN,BALANCE,DOWN,DOWN,2,2025-06-30 05:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 05:00:00,3273.85,3283.33,3273.52,3280.31,2025H1,3279.7524311716343,3298.2035756771625,BALANCE,UP,BALANCE,BALANCE,2,2025-06-30 06:00:00,DOWN,MIG_DOWN,3.0,3.0,LOCAL_BALANCE
2025-06-30 06:00:00,3280.32,3282.74,3277.82,3278.98,2025H1,3279.6788662981453,3297.4497099643327,DOWN,UP,DOWN,DOWN,2,2025-06-30 07:00:00,DOWN,MIG_DOWN,3.0,3.0,ALIGNED
2025-06-30 07:00:00,3278.97,3286.27,3277.0,3285.6,2025H1,3280.2427837935597,3296.9850154559276,UP,UP,BALANCE,UP,2,2025-06-30 08:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 08:00:00,3285.54,3291.45,3284.63,3288.9,2025H1,3281.0672805751256,3296.6679560262837,UP,UP,BALANCE,UP,2,2025-06-30 09:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 09:00:00,3288.9,3295.54,3287.83,3292.07,2025H1,3282.1151586155897,3296.487644025253,UP,UP,BALANCE,UP,2,2025-06-30 10:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 10:00:00,3292.06,3296.76,3290.7,3292.91,2025H1,3283.1432387474383,3296.347344259557,UP,UP,BALANCE,UP,2,2025-06-30 11:00:00,DOWN,MIG_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 11:00:00,3292.86,3296.57,3288.15,3289.14,2025H1,3283.71435886673,3296.064703308202,UP,UP,BALANCE,UP,2,2025-06-30 12:00:00,DOWN,PAUSE_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 12:00:00,3289.12,3289.12,3277.44,3287.8,2025H1,3284.103467546089,3295.7405972961155,UP,UP,BALANCE,UP,2,2025-06-30 13:00:00,DOWN,PAUSE_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 13:00:00,3287.83,3288.78,3282.49,3283.52,2025H1,3284.0478992083667,3295.2613581864643,BALANCE,BALANCE,DOWN,BALANCE,2,2025-06-30 14:00:00,DOWN,PAUSE_DOWN,3.0,2.0,LOCAL_BALANCE
2025-06-30 14:00:00,3283.58,3283.7,3274.55,3277.9,2025H1,3283.462384998046,3294.5805206105247,DOWN,DOWN,DOWN,DOWN,3,2025-06-30 15:00:00,DOWN,PAUSE_DOWN,3.0,2.0,ALIGNED
2025-06-30 15:00:00,3277.9,3288.96,3277.9,3282.03,2025H1,3283.325967379185,3294.0883433316803,DOWN,DOWN,DOWN,DOWN,3,2025-06-30 16:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,ALIGNED
2025-06-30 16:00:00,3282.05,3287.06,3277.93,3284.68,2025H1,3283.4549228668816,3293.7193886912223,BALANCE,DOWN,BALANCE,BALANCE,2,2025-06-30 17:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-30 17:00:00,3284.68,3289.5,3279.15,3287.68,2025H1,3283.857311165274,3293.482549919018,UP,BALANCE,BALANCE,BALANCE,2,2025-06-30 18:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-30 18:00:00,3287.67,3290.75,3283.68,3289.54,2025H1,3284.398519625724,3293.327940118272,UP,BALANCE,BALANCE,BALANCE,2,2025-06-30 19:00:00,DOWN,UNRESOLVED_DOWN,3.0,1.0,LOCAL_BALANCE
2025-06-30 19:00:00,3289.54,3297.5,3289.11,3297.27,2025H1,3285.624374899465,3293.4825307018696,UP,UP,BALANCE,UP,2,2025-06-30 20:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 20:00:00,3297.28,3298.5,3292.0,3294.02,2025H1,3286.423958242373,3293.503607929247,UP,UP,BALANCE,UP,2,2025-06-30 21:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 21:00:00,3294.02,3299.53,3292.61,3298.46,2025H1,3287.5702479335755,3293.6979762457477,UP,UP,BALANCE,UP,2,2025-06-30 22:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2025-06-30 22:00:00,3298.5,3309.46,3298.0,3308.6,2025H1,3289.573081463711,3294.2823693341497,UP,UP,BALANCE,UP,2,2025-06-30 23:00:00,DOWN,REPAIR_DOWN,3.0,2.0,COUNTERFLOW
2026-01-02 08:00:00,4380.77,4381.03,4373.28,4374.67,2026JF,,,WARMUP,WARMUP,WARMUP,WARMUP,3,2026-01-02 09:00:00,,,,,H4_NON_DIRECTIONAL
2026-01-02 09:00:00,4374.82,4383.35,4372.05,4382.79,2026JF,,,WARMUP,WARMUP,WARMUP,WARMUP,3,2026-01-02 10:00:00,,,,,H4_NON_DIRECTIONAL
2026-01-02 10:00:00,4382.77,4397.46,4380.68,4386.97,2026JF,,,WARMUP,WARMUP,WARMUP,WARMUP,3,2026-01-02 11:00:00,,,,,H4_NON_DIRECTIONAL
2026-01-02 11:00:00,4386.94,4391.66,4383.3,4385.47,2026JF,,,WARMUP,WARMUP,WARMUP,WARMUP,3,2026-01-02 12:00:00,,,,,H4_NON_DIRECTIONAL
