observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 08:30:00,M30:wave:LOW:1706166000,side=LOW price=1.4698200000 occurred=2024.01.25 07:00:00 confirmed_bar=2024.01.25 08:00:00 wick_bottom=1.4698200000 wick_top=1.4698800000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.25 12:30:00,M30:wave:HIGH:1706178600,side=HIGH price=1.4733800000 occurred=2024.01.25 10:30:00 confirmed_bar=2024.01.25 12:00:00 wick_bottom=1.4732100000 wick_top=1.4733800000 trend_at_confirmation=BULLISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.25 16:00:00,M30:structure:PROTECTED_BREAK:1706196600,direction=SHORT bar_open=2024.01.25 15:30:00 close=1.4674900000 broken_id=M30:wave:LOW:1706166000 broken_kind=WAVE broken_price=1.4698200000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 00:00:00,M30:wave:LOW:1706223600,side=LOW price=1.4600800000 occurred=2024.01.25 23:00:00 confirmed_bar=2024.01.25 23:30:00 wick_bottom=1.4600800000 wick_top=1.4602600000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 07:00:00,M30:wave:HIGH:1706234400,side=HIGH price=1.4620100000 occurred=2024.01.26 02:00:00 confirmed_bar=2024.01.26 06:30:00 wick_bottom=1.4618100000 wick_top=1.4620100000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 11:00:00,M30:wave:LOW:1706261400,side=LOW price=1.4569200000 occurred=2024.01.26 09:30:00 confirmed_bar=2024.01.26 10:30:00 wick_bottom=1.4569200000 wick_top=1.4576000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,STRUCTURE_PROTECTED_BREAK,M30,2024.01.26 18:30:00,M30:structure:PROTECTED_BREAK:1706292000,direction=LONG bar_open=2024.01.26 18:00:00 close=1.4621300000 broken_id=M30:wave:HIGH:1706234400 broken_kind=WAVE broken_price=1.4620100000 protected_id=NA protected_price=NA
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.26 21:30:00,M30:wave:HIGH:1706295600,side=HIGH price=1.4628500000 occurred=2024.01.26 19:00:00 confirmed_bar=2024.01.26 21:00:00 wick_bottom=1.4622500000 wick_top=1.4628500000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 00:30:00,M30:wave:LOW:1706486400,side=LOW price=1.4577300000 occurred=2024.01.29 00:00:00 confirmed_bar=2024.01.29 00:00:00 wick_bottom=1.4577300000 wick_top=1.4577300000 trend_at_confirmation=TRANSITION
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 12:00:00,M30:wave:HIGH:1706488200,side=HIGH price=1.4594200000 occurred=2024.01.29 00:30:00 confirmed_bar=2024.01.29 11:30:00 wick_bottom=1.4588500000 wick_top=1.4594200000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.29 20:30:00,M30:wave:LOW:1706553000,side=LOW price=1.4520800000 occurred=2024.01.29 18:30:00 confirmed_bar=2024.01.29 20:00:00 wick_bottom=1.4520800000 wick_top=1.4521500000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.30 04:30:00,M30:wave:HIGH:1706558400,side=HIGH price=1.4542300000 occurred=2024.01.29 20:00:00 confirmed_bar=2024.01.30 04:00:00 wick_bottom=1.4539100000 wick_top=1.4542300000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 01:30:00,M30:wave:LOW:1706612400,side=LOW price=1.4497000000 occurred=2024.01.30 11:00:00 confirmed_bar=2024.01.31 01:00:00 wick_bottom=1.4497000000 wick_top=1.4505600000 trend_at_confirmation=BEARISH
